Source;Target;Label;Weight
98;114;1;5
100;114;2;2
115;114;L;1
4;115;C;5
11;115;2;2
16;115;C1;10
17;115;1;5
21;115;C2;7
30;115;L;0.5
40;115;1;5
49;115;1;5
54;115;C;5
56;115;L;0.5
57;115;1;5
59;115;C;5
60;115;3;1
61;115;C;5
63;115;23;3
65;115;C2;7
67;115;1;5
68;115;C2;7
70;115;C1;10
73;115;2;2
74;115;C;5
75;115;2;2
79;115;CL;5.5
80;115;1;5
82;115;C3;6
85;115;2;2
87;115;1;5
89;115;2;2
101;115;C;5
103;115;1;5
113;115;1;5
114;115;L;1
116;115;3;1
121;115;13;6
123;115;1;5
126;115;1;5
128;115;C;5
1;116;3;1
3;116;1;5
11;116;2;2
15;116;1;5
17;116;2;2
20;116;2;2
24;116;2;2
28;116;L;0.5
29;116;C;5
31;116;L;0.5
35;116;C;5
40;116;C;5
41;116;1;5
49;116;1;5
50;116;2;2
57;116;1;5
60;116;2;2
62;116;1;5
63;116;2;2
65;116;2;2
66;116;1;5
70;116;1;5
72;116;C12;12
75;116;1;5
78;116;1;5
81;116;1;10
87;116;12;7
93;116;1;10
97;116;L;0.5
100;116;C;5
110;116;C;5
115;116;3;1
117;116;C;5
120;116;1;5
122;116;1;5
128;116;1;5
11;117;1;10
12;117;1;5
14;117;1;5
18;117;1;5
29;117;C;5
33;117;2;2
35;117;C1;10
36;117;1L;5.5
40;117;C1;10
58;117;L;0.5
61;117;L;0.5
72;117;C;5
80;117;2;2
95;117;1;5
100;117;C;5
101;117;1;5
105;117;2;2
108;117;L;0.5
110;117;C;5
113;117;L;0.5
116;117;C;5
49;118;1;5
63;118;C;5
121;118;1;5
125;118;L;0.5
1;120;C;5
5;120;2;2
8;120;1;5
10;120;2;4
11;120;L;0.5
13;120;1;10
15;120;3;1
16;120;L;0.5
20;120;2;2
21;120;1;5
26;120;1;5
33;120;3;1
37;120;CL;5.5
39;120;C12;17
48;120;L;0.5
49;120;C3;6
51;120;2;2
55;120;3;1
56;120;L;0.5
63;120;L;0.5
70;120;2;2
79;120;2;2
81;120;2;2
82;120;2;2
86;120;2;2
88;120;1;5
89;120;2;2
95;120;L;0.5
97;120;2;2
101;120;1;5
102;120;C;5
103;120;12;12
104;120;12;7
105;120;C;5
111;120;C3L;6.5
116;120;1;5
121;120;2;2
122;120;2;2
123;120;2;2
1;121;L;0.5
2;121;L;0.5
14;121;3;1
17;121;3L;1.5
19;121;C;5
20;121;2;2
26;121;1L;6
28;121;CL;5.5
29;121;1;5
31;121;1L;5.5
40;121;L;0.5
43;121;L;0.5
45;121;1;5
49;121;2;2
52;121;1;5
55;121;C1;10
61;121;2;2
63;121;2L;2.5
65;121;1;5
72;121;1;10
78;121;C;5
81;121;2;2
82;121;1;5
85;121;2;2
86;121;1;5
88;121;1;5
93;121;1;5
104;121;1L;5.5
105;121;1;5
115;121;13;6
118;121;1;5
120;121;2;2
122;121;CL;5.5
125;121;L;0.5
127;121;L;0.5
8;122;2;4
11;122;12;7
13;122;1;5
15;122;2;2
19;122;C2;7
28;122;C;5
29;122;1;5
46;122;1L;5.5
49;122;1;5
55;122;C;5
62;122;2;2
75;122;1;5
78;122;C1;10
80;122;1;5
85;122;1;5
89;122;1;5
97;122;2;2
101;122;3;1
104;122;1;5
105;122;2;2
116;122;1;5
120;122;2;2
121;122;CL;5.5
128;122;1;5
2;123;C1;10
3;123;1;5
5;123;1L;5.5
8;123;L;0.5
11;123;C1;10
13;123;1;5
16;123;1;5
35;123;1;5
36;123;L;0.5
41;123;1;5
45;123;L;0.5
50;123;12;7
52;123;2;2
60;123;2;2
63;123;1;5
65;123;1;5
75;123;2;2
86;123;1;5
97;123;2;2
111;123;2;2
115;123;1;5
120;123;2;2
127;123;2;2
15;124;L;0.5
35;124;1;5
47;124;C;5
48;124;C;5
55;124;1;5
61;124;L;0.5
64;124;C;5
81;124;C;5
88;124;C;5
100;124;2;4
106;124;1;5
1;125;1;5
11;125;1;5
14;125;C;5
17;125;2;4
24;125;1;5
29;125;1;5
33;125;L;0.5
40;125;2;2
41;125;CL;5.5
46;125;1;5
51;125;C;5
73;125;C;5
75;125;1;10
78;125;1;10
79;125;2;2
85;125;1;5
86;125;1;5
87;125;2;2
95;125;C;5
97;125;1;5
104;125;1;5
111;125;1;5
113;125;2;2
118;125;L;0.5
121;125;L;0.5
127;125;2;2
1;126;2;2
2;126;1;5
18;126;L;0.5
21;126;1;5
23;126;2;2
28;126;12;7
35;126;1;5
46;126;CL;6
49;126;2;2
52;126;C;5
66;126;2;2
75;126;1;5
78;126;1L;11
86;126;1;5
88;126;2;2
92;126;1L;10.5
115;126;1;5
127;126;1;5
1;127;L;0.5
13;127;1;5
15;127;3;1
16;127;2;2
17;127;3L;2.5
20;127;L;0.5
21;127;L;0.5
24;127;2;4
25;127;2;2
35;127;1;5
37;127;2;2
38;127;L;0.5
39;127;3;1
41;127;1;5
51;127;2;2
60;127;C2L;7.5
61;127;2;2
65;127;L;0.5
73;127;L;0.5
75;127;1;10
79;127;1L;6
82;127;3;1
87;127;L;1
91;127;1;5
93;127;C2;9
95;127;2;4
97;127;L;0.5
101;127;3L;1.5
105;127;L;0.5
111;127;2;2
121;127;L;0.5
123;127;2;2
125;127;2;2
126;127;1;5
4;128;CL;5.5
5;128;1;5
16;128;C;5
21;128;C;5
28;128;L;0.5
32;128;1;5
48;128;2;2
54;128;C;5
56;128;12L;8.5
59;128;C1;10
61;128;C2L;7.5
65;128;C;5
68;128;C;5
70;128;C1;10
74;128;C;5
79;128;C;5
82;128;C;5
94;128;L;0.5
95;128;3;1
101;128;C;5
115;128;C;5
116;128;1;5
122;128;1;5
